RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
340,Yolo,California,173,3.24E+05,311200,302400,293700,290900,2.92E+05,279600,270800,250100,255900,254300,245900,226700,212300,227500,229500,253400,249900,247800,2.32E+05,233100,242400,251800,246400,245500,233300,239500,239400,244900,242800,223400,212100,206600,2.21E+05,230200,235300,225600,2.22E+05,211100,211700,204600,207800,213600,2.12E+05,202600,202900,198600,208400,204900,212200,210600,206900,222300,229300,239600,234900,231400,240900,243500,253200,254300,262800,271900,276200,292400,299900,306700,304200,296500,298100,296900,312500,318500,316200,321300,326800,329500,325400,315900,317200,3.17E+05,322200,330600,340600,335900,336500,332300,342700,3.47E+05,350800,354700,352300,361700,362800,369900,362400,359900,358300,359700,354300,354100,354100,361300,362400,3.62E+05,3.73E+05,384700,3.81E+05,373900,362900,379500,389500,3.96E+05,387900,394500,399800,420500,
1381,Shelby,Alabama,174,186500,179600,170700,174200,174600,178200,172100,1.70E+05,1.65E+05,167500,166600,1.71E+05,170300,170600,163700,163400,1.65E+05,171400,163500,164200,161500,175200,178900,180300,175200,169500,167600,169700,171900,172800,167900,168300,170700,177700,174700,1.77E+05,174500,174300,166300,1.59E+05,159100,161400,161500,159200,156800,157800,159200,159300,160900,1.61E+05,161400,164900,163100,164200,163500,168700,176600,177200,176900,174200,172900,170400,169300,170100,179900,179900,179200,171600,172400,176400,178600,1.74E+05,165200,166100,166600,170700,168300,172400,1.73E+05,174600,173800,1.75E+05,173200,176500,181500,185400,184300,185100,183700,184100,1.82E+05,182300,180800,178600,183600,184800,187900,186600,190500,189700,179600,176400,181500,199300,205900,206800,201600,202500,196900,197100,196200,199300,194600,,,,,
118,Clay,Florida,175,182300,178800,170400,175700,180100,187400,183300,181300,176900,172900,166700,173600,167400,164500,1.51E+05,156200,159600,158400,153200,151700,152800,152600,150800,148500,141900,141800,141400,145100,138300,1.35E+05,129700,1.34E+05,132700,128700,120400,117700,120900,124600,125900,127200,120300,127600,127300,136500,128500,126600,121800,1.21E+05,119700,118600,125900,132600,132800,129200,123800,130200,129900,130500,125800,127300,128100,130400,129900,130700,131700,134400,142800,149300,147300,141600,137100,138100,138300,136600,137900,137800,141500,140900,142900,145100,149900,149700,143800,142100,142200,147600,148900,151700,152300,152400,149700,149800,147800,148800,152100,158200,160200,161600,162800,162900,161600,163300,1.68E+05,1.70E+05,172800,175100,1.83E+05,1.86E+05,1.89E+05,185700,180700,184800,1.82E+05,185900,183300,188300,188700,
3128,Saint Johns,Florida,176,266900,252300,2.57E+05,263900,273800,273200,274600,265500,262500,245800,232900,218500,214600,209600,211800,209700,208200,2.02E+05,198400,205100,204400,211600,211500,208200,210100,199900,2.00E+05,193900,1.93E+05,195600,187900,195300,187500,193700,189200,192800,1.89E+05,187100,188300,1.88E+05,189700,1.99E+05,203300,209200,196800,201500,208700,201200,1.92E+05,179100,191900,198100,204400,205500,211100,214200,218500,214400,212300,205300,206900,205700,207500,216400,224300,237800,231600,227900,2.19E+05,222300,2.24E+05,229300,229100,231600,233900,235900,237100,238300,239500,234400,235400,234500,238700,240500,241500,244600,243800,244400,241300,2.41E+05,240200,244500,245600,247600,251200,252500,254300,252800,254600,255700,2.58E+05,260400,253900,263800,273100,285900,286900,273400,269500,263100,269700,2.76E+05,273900,276900,272200,275500,270400,273900
913,Canyon,Idaho,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129100,130800,1.31E+05,132700,132600,132700,1.31E+05,130700,131100,132200,132500,131600,135200,1.36E+05,135800,135100,131800,133300,134700,140300,141400,141700,140900,142400,143200,144900,146600,147100,148600,150200,152900,155500,1.56E+05,1.56E+05,157600,158600,159800,159500,160800,162100,160100,159900,161800,168700,1.74E+05,175800,176600,176200,176200,177200,178600,182200,
905,Butler,Pennsylvania,178,1.79E+05,176100,170800,164500,165300,171100,172600,174500,177700,168100,173600,171500,198300,186400,187200,169900,169800,168300,167500,164100,162800,156700,159800,155500,163800,176500,179400,175900,167900,168200,173500,176300,177300,164900,164800,184200,219500,216600,200800,175200,176800,173200,174500,175500,182400,180300,187200,1.86E+05,211200,207900,2.09E+05,195700,200400,200300,199800,208300,210400,199400,186800,190100,195400,190200,184900,192500,201200,204200,2.02E+05,201700,206200,207200,201100,199800,197300,203600,192600,1.91E+05,191800,207400,212400,2.17E+05,214100,218300,224100,246300,246200,238500,218900,213500,211500,207200,212700,209700,208700,201600,202100,203300,216200,230300,237200,230700,215900,213200,205500,2.06E+05,2.07E+05,208900,207600,2.03E+05,211500,218500,221200,2.13E+05,2.04E+05,195800,198600,196500,1.96E+05,177900
3080,Williamson,Tennessee,179,283100,286700,289500,2.94E+05,293700,294400,299300,299300,2.87E+05,279100,2.84E+05,290600,2.97E+05,2.94E+05,293800,285100,286200,281600,281700,273100,272600,284300,281200,286300,288300,296500,290100,279400,2.88E+05,300700,306200,3.05E+05,313800,316900,3.10E+05,298700,283700,282800,282300,290500,289400,293800,2.94E+05,296200,292600,3.00E+05,297900,2.88E+05,273900,279500,289100,302900,298100,297100,290100,295900,2.94E+05,300200,299800,306200,306200,313800,315800,318500,318900,327200,328500,327100,326500,325900,328600,322800,3.20E+05,307900,309100,314800,330700,3.37E+05,338100,338200,336900,347300,352200,357200,351200,350300,354600,355100,357200,350600,349900,3.53E+05,354200,3.55E+05,357800,3.65E+05,379300,378600,378600,365800,357600,358400,367200,384800,391600,409600,407500,422200,413800,420200,418700,413500,413800,414200,424900,429600,436200,
2691,El Dorado,California,180,416500,383400,367300,367400,365200,354100,356100,364700,360300,346300,337200,343300,342500,3.26E+05,3.12E+05,304300,309500,304200,304600,295100,301300,297700,314900,319600,322100,304500,295600,302400,310800,3.06E+05,294300,284600,280400,276700,277800,282500,276600,266500,256900,2.64E+05,260100,264100,250900,246200,238500,246500,254400,254600,251800,247800,2.54E+05,251100,258300,254200,2.70E+05,271500,279400,276400,287600,301400,313200,319600,320700,3.24E+05,325900,332300,337300,345200,342800,345800,344200,343800,348400,351200,356300,348800,350300,3.57E+05,359100,355100,353400,357400,370100,3.72E+05,373300,369800,374800,379900,383600,377600,379500,378700,387600,3.88E+05,404200,4.07E+05,408500,392600,413100,421200,423200,4.01E+05,398500,404200,409400,410200,429300,443800,453400,447500,449800,458700,462600,4.68E+05,461200,452300,446100,446200
2959,Livingston,Michigan,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132200,128500,128300,124500,127700,129100,1.36E+05,131800,129600,129200,133600,136100,131700,1.33E+05,132800,137800,136400,136200,1.34E+05,1.36E+05,138500,139400,139600,142600,1.46E+05,148700,148400,148200,152900,156300,161500,160600,160200,159200,160600,1.65E+05,167400,168200,169100,170600,176100,171800,172600,168200,177500,180300,183800,182200,1.82E+05,183400,183900,188100,1.89E+05,193500,1.94E+05,197600,194900,198300,199900,200300,198900,198200,201700,203300,203800,203900,204800,207800,2.13E+05,213200,212200,211700,216600,221200,222600,220100,223200,219500,,,,,,,,,,,
3278,Newport News City,Virginia,182,190400,189600,1.84E+05,179700,181500,186700,189300,191300,1.89E+05,180300,182800,186500,190800,183500,178800,176700,172500,174700,1.76E+05,179700,180200,181400,184600,185700,182300,178200,170200,170800,1.66E+05,163800,159200,154500,1.58E+05,160100,171600,161100,152600,140700,146800,150300,151900,152700,148900,149400,143400,142400,134200,141400,141700,149400,144900,143500,143200,140500,152100,149500,154400,145200,147200,146500,154200,155300,152300,1.45E+05,1.47E+05,145200,151200,150400,152200,148100,147400,146900,1.48E+05,143800,144400,145900,143700,141600,134700,131600,138900,145100,148400,148300,145900,150100,146700,150900,153800,158700,159900,1.62E+05,157700,155700,160200,1.60E+05,159200,157500,164500,167300,165500,165800,166300,165300,163800,161200,160300,156300,155500,155600,159900,158600,159500,159300,164800,166700,171200,166800
2141,Berkeley,South Carolina,183,154200,156200,146700,147800,149700,151900,150900,144600,144100,1.45E+05,148100,148300,141500,139100,1.37E+05,141200,138200,138500,1.35E+05,139500,1.37E+05,144600,137500,145700,142100,148400,1.45E+05,142400,141300,135600,138400,131500,129500,127500,130500,131100,129700,124600,129600,127700,134400,130400,131500,135300,138600,144800,1.36E+05,131400,1.22E+05,115600,119700,123800,134800,148700,147600,143800,132800,142300,148700,143300,134700,136400,139300,143700,143800,144900,1.45E+05,154500,155900,1.53E+05,1.41E+05,143400,146200,152100,150100,1.54E+05,154400,158600,155600,152100,152600,157100,161500,162200,1.68E+05,167200,179800,174700,174600,164600,1.69E+05,174900,174200,175100,176400,180600,1.80E+05,176700,179800,176400,179800,175900,179500,182400,185300,188600,187900,198400,199200,196800,186700,183200,1.86E+05,186100,188600,191700,1.90E+05,197200
1711,Forsyth,Georgia,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226400,222300,222100,218200,218700,210500,208100,202200,201100,196500,199900,203900,208200,205500,209600,2.13E+05,221900,222200,220800,217300,218800,221300,224600,233600,239400,242200,2.41E+05,242700,247900,253100,256800,261700,264100,266900,268900,270400,269800,2.68E+05,2.67E+05,269100,278700,280400,281800,272700,281800,285600,287100,279200,282500,286100,290100,290200,2.97E+05,297900,303800,299200,298800,291700,291700,292600,291900,293500,2.93E+05,287100,283600,280600,287400,283600,282400,283100,289800,295500,2.99E+05,299100,301100,301600,303700,300700,300200,
2341,Hernando,Florida,185,153500,1.48E+05,1.42E+05,134700,133300,131400,125400,121100,116300,119700,117700,116600,111600,108700,1.06E+05,103200,101100,98400,99600,101600,102300,103700,104300,104900,1.00E+05,97800,95100,95400,91400,87400,83700,8.40E+04,86100,86300,86400,85500,86100,84100,82400,82300,81100,80600,79800,79700,76900,79100,79400,84500,80900,81100,80500,80700,82200,78800,8.00E+04,79700,83900,84200,84300,84100,84400,85400,87800,8.80E+04,90100,90900,93200,93600,89400,89500,89200,94800,94900,96900,96400,98300,99500,102200,100300,97800,95800,97300,100900,101900,104300,105200,105500,105500,104700,105100,107900,111700,1.15E+05,116500,118600,119200,119400,118900,120700,122700,1.24E+05,124100,124800,127400,131500,1.37E+05,138700,142600,144300,143300,143700,140100,142100,141100,142400,144400,145700,
1191,Medina,Ohio,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162600,160500,158400,147600,141300,1.39E+05,138500,143900,146500,150500,153500,155200,160600,153600,153300,150500,155900,155700,1.56E+05,156800,159800,159300,160900,160800,161300,160400,155200,156500,158300,163500,161200,159200,164900,167600,167300,166800,163700,165300,159300,162200,163200,168300,167900,169700,165100,165700,166900,167100,168900,167700,171400,170100,169800,166500,170100,170300,171200,164100,176500,181500,201500,187100,184500,172100,181700,182200,189900,190500,195600,
1595,Carroll,Maryland,187,,,,,,,,,,,,,,,,258300,256700,263100,270500,266800,272400,280500,277200,2.64E+05,257400,256700,260900,248700,247600,2.56E+05,259700,254400,244100,252600,258200,251600,248700,247900,2.56E+05,253400,256100,251800,244500,235200,236500,250200,255500,250200,242100,248300,247400,252800,2.48E+05,257900,245200,238500,243600,252900,261200,261800,263500,267500,269800,270900,269500,268700,262300,264500,267200,285500,288800,287100,272100,264500,2.60E+05,261200,266500,274500,276200,272600,268400,267600,273800,272700,276800,273600,2.77E+05,271700,275200,271900,275200,273100,275800,278300,2.75E+05,2.61E+05,258200,267100,282300,2.86E+05,274800,274100,275400,285300,284800,293900,286300,278700,264600,266600,280500,282800,279700,281600,277600,283600,285200,
2800,Middlesex,Connecticut,188,260400,262300,257800,249700,238300,240100,241400,255900,257700,256200,236100,2.27E+05,219400,229800,235300,242700,234900,235500,231100,2.34E+05,235300,247600,243800,245600,235100,234600,2.31E+05,229300,231700,238300,2.37E+05,234400,2.42E+05,255600,264200,249400,250900,247500,261100,261400,262300,2.39E+05,228900,222200,227400,223500,226600,232200,233500,232900,239100,242600,245200,236500,223300,226900,2.24E+05,231400,218500,214400,2.12E+05,229300,230400,233500,226600,244200,246900,251200,241800,243200,240700,239300,241500,2.40E+05,238900,233700,230700,231300,225700,225900,229300,233100,223400,219600,217200,228400,229300,230900,229500,227500,227400,224700,224200,2.41E+05,243600,249400,233400,230500,231300,246500,249200,2.46E+05,236500,238300,2.37E+05,227900,224500,223900,2.32E+05,238400,242600,250400,248700,254400,242900,248500,240700,
1330,Porter,Indiana,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165500,158900,161200,156300,160800,161200,159500,154800,161400,168100,172900,163600,164200,165200,168100,1.75E+05,174400,1.79E+05,173900,176300,184500,1.77E+05,181300,169800,174300,170400,167800,171300,170700,173900,171700,172200,171900,171200,170300,168400,170800,170100,173900,171100,1.74E+05,1.70E+05,171300,169600,170400,170400,170800,173400,178600,176700,176500,173600,174700,173800,1.73E+05,173800,180300,181800,181300,177600,175500,181100,180600,180200,177300,180900,182700,183600,186800,191800,189800,183800,181600,185300,186700,189100,189300,191500,
1975,Portage,Ohio,190,139700,136200,134600,130400,126700,130900,129500,125100,118900,122200,122500,108700,98700,102200,110700,115300,113500,120800,120200,122800,1.24E+05,127600,128700,132800,136900,141900,134900,136300,124100,125400,1.19E+05,124300,128800,135500,126400,128900,117100,1.28E+05,123200,129700,126400,125700,123500,119300,107800,110400,112700,125100,123500,127400,117200,111500,110100,119200,123700,121300,1.34E+05,140400,131200,116300,110200,121300,124800,1.22E+05,124200,125200,138900,142500,139800,134900,129200,126700,124100,127600,1.32E+05,134100,132300,130500,130500,126700,133400,1.37E+05,147600,1.45E+05,148500,149700,147300,145600,144100,144100,141400,138600,141200,135400,1.40E+05,146100,1.51E+05,148100,1.41E+05,141900,144500,147100,143800,141900,137200,143500,143300,1.45E+05,148900,155800,162600,154100,152900,154300,1.55E+05,148500,143500,
1407,Sumner,Tennessee,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158700,157100,158800,159400,161700,161100,161600,167300,169400,166400,1.60E+05,165600,170300,172100,166700,171900,172900,173400,169800,169700,176400,178300,181600,1.81E+05,182500,183500,181900,183100,1.83E+05,185200,185300,188900,189300,190100,185400,186200,185900,193900,190400,193500,1.94E+05,202100,208800,209500,208500,209600,213800,206300,2.06E+05,210700,222500,225900,220100,224800,230200,2.36E+05,239300,
1133,Kenton,Kentucky,192,124800,125300,113500,110200,109600,109300,110300,106500,1.09E+05,105800,97200,97600,95700,103200,97900,100400,101400,100800,105700,107800,115400,109800,105800,111700,1.16E+05,118700,109600,106800,105200,97700,97100,100500,1.03E+05,107800,102800,114400,107300,105700,97500,96300,104300,100900,103200,1.02E+05,101100,98900,94800,98400,97200,97600,9.90E+04,105600,108300,106800,104700,103600,99100,93700,93900,97700,107800,110700,112700,112600,110600,111800,109600,111600,113700,114900,106500,109200,102100,113100,114300,124600,122500,115400,114600,113600,1.15E+05,113400,111400,112400,110500,1.11E+05,110900,111600,1.16E+05,121600,123400,123500,1.22E+05,135200,141900,150600,139600,134500,124600,125200,128800,132100,135400,136300,134700,133700,128400,134400,132200,133300,129200,128800,126900,123200,125300,131700,136600,
1789,Iredell,North Carolina,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179100,181600,188800,189900,181500,179700,183800,184600,172600,172500,185300,202700,202800,205500,198200,191300,188100,196100,2.08E+05,201400,1.85E+05,179300,1.88E+05,199200,208700,214100,219600,2.10E+05
704,Sarpy,Nebraska,194,146700,150200,147600,1.43E+05,140500,140500,141100,145100,141700,144300,136300,141100,142600,143200,139200,132800,135600,138400,142200,142600,138400,139500,138300,1.44E+05,142400,143900,1.40E+05,140300,140200,146500,144100,149400,146800,1.56E+05,151600,156800,149100,150200,145100,149600,149600,151800,150800,153700,151400,157600,154400,156800,150100,148800,1.46E+05,146200,151100,154200,1.56E+05,1.52E+05,145600,147900,151800,156100,151600,147900,148700,150100,151300,152300,155700,157300,157800,157500,158700,163100,163600,1.63E+05,1.60E+05,162200,162200,164900,1.62E+05,162500,163500,165100,167200,166300,166800,1.67E+05,168200,170500,172500,171900,169100,1.70E+05,163900,167400,164200,170700,174600,177400,181700,176800,177200,177300,182500,182800,183200,185600,200800,202600,208800,206600,2.14E+05,206700,2.00E+05,192100,201600,203900,209200,212200
2714,Hampshire,Massachusetts,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,226600,222300,2.18E+05,215400,213800,221300,233900,245200,237500,211900,201200,199300,214300,219600,228800,231800,219400,2.22E+05,213300,2.24E+05,214100,224800,228200,230500,225500,222500,216500,2.21E+05,214500,225300,2.21E+05,238400,231900,230800,220800,221700,223800,225200,226800,226500,227100,219300,228400,230300,240800,232500,232400,231300,231700,221300,220100,2.20E+05,219300,220600,221300,232400,229600,236100,235900,246500,237100,231300,2.23E+05,225900,225400,225600,224700,230500,231600,239600,241500,240600,2.34E+05,235100,236200,234600,234200,232800,237600,236200,244900,251500,256700,250600,2.44E+05,235400,234400,236100,238900,249300,
178,Hays,Texas,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95E+05,193200,1.91E+05,191300,193200,194200,1.97E+05,198300,204500,203300,2.05E+05,215800,218500,223500,208500,211200,215800,220100,221100,220800,221300,2.20E+05,222200,226200,229900,230400,234100,237600,239100,244400,248200,245200,236700,242400,244600,255500,2.44E+05,250200,249200,254100,245700,244600,240700,245800,242900,249100,
3137,Schenectady,New York,197,157500,165500,153400,154500,148200,150400,149200,151600,151600,155900,1.54E+05,163200,157200,165700,154100,160100,145700,143500,138600,142800,144300,148500,146200,163100,155100,160500,145700,156400,152300,146500,1.43E+05,1.42E+05,150300,146800,146600,152200,148500,151800,144600,154100,153200,151600,145300,148400,146900,1.52E+05,1.46E+05,158600,151100,162500,1.55E+05,166500,155300,1.53E+05,150500,154300,154600,1.52E+05,1.45E+05,154500,147500,159700,148900,162800,154500,157100,1.46E+05,151400,1.52E+05,153500,154300,1.54E+05,154800,153500,150600,148500,142800,141400,142500,139200,139900,1.40E+05,141800,1.42E+05,142300,142400,142900,140800,141700,141900,144600,143200,138900,135700,136400,139900,133800,134100,132100,140500,142900,143500,141800,142200,145200,1.50E+05,144500,146800,137700,143500,139500,146700,143700,1.45E+05,138900,139600,137600,143600
